City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI_Category
Rio de Janeiro,2023-07-05,149.6,125.79,63.38,21.04,6.38,74.34,10.46,91.24,11.2,Very Unhealthy
Rio de Janeiro,2023-07-06,149.24,192.31,11.15,24.8,7.11,197.25,35.92,69.22,16.32,Very Unhealthy
Rio de Janeiro,2023-07-07,129.05,70.37,42.5,26.47,5.28,69.3,31.34,71.74,8.58,Unhealthy
Rio de Janeiro,2023-07-08,121.5,199.47,83.86,49.62,1.83,116.16,36.81,14.98,9.92,Unhealthy
Rio de Janeiro,2023-07-09,56.88,153.69,48.78,16.52,6.4,120.88,18.4,51.95,15.22,Good
Rio de Janeiro,2023-07-10,39.02,105.91,95.95,28.32,2.94,19.21,35.85,35.66,11.21,Good
Rio de Janeiro,2023-07-11,94.89,76.71,27.36,25.08,6.34,68.85,16.99,57.22,10.43,Moderate
Rio de Janeiro,2023-07-12,74.82,95.36,55.52,34.13,4.84,87.48,21.83,59.72,12.34,Moderate
Rio de Janeiro,2023-07-13,54.76,114.02,83.69,43.18,3.34,106.11,26.67,62.22,14.26,Good
Rio de Janeiro,2023-07-14,77.15,127.88,44.35,44.71,1.8,110.49,24.0,41.16,7.38,Moderate
Rio de Janeiro,2023-07-15,99.54,141.74,5.01,46.23,0.26,114.87,21.33,20.09,0.51,Unhealthy
Rio de Janeiro,2023-07-16,38.47,192.05,7.01,13.73,8.38,79.87,-4.38,28.67,12.65,Good
Rio de Janeiro,2023-07-17,38.61,102.66,7.97,8.33,5.54,12.09,35.58,94.94,9.05,Good
Rio de Janeiro,2023-07-18,62.75,131.26,58.61,15.46,3.28,61.38,5.22,48.55,6.5,Good
Rio de Janeiro,2023-07-19,77.96,113.18,40.33,18.2,3.6,98.08,14.97,51.72,8.72,Moderate
Rio de Janeiro,2023-07-20,93.17,95.1,22.05,20.94,3.92,134.79,24.72,54.88,10.95,Moderate
Rio de Janeiro,2023-07-21,67.17,71.9,70.45,35.36,6.37,38.45,23.55,68.08,11.93,Moderate
Rio de Janeiro,2023-07-22,56.41,56.01,25.46,6.21,0.92,150.95,-2.87,84.06,11.39,Good
Rio de Janeiro,2023-07-23,102.93,128.3,53.96,24.12,5.3,129.42,10.36,68.05,15.01,Unhealthy
Rio de Janeiro,2023-07-24,84.2,111.2,66.13,21.0,4.72,113.89,12.27,67.73,13.24,Moderate
Rio de Janeiro,2023-07-25,65.47,94.1,78.31,17.87,4.13,98.35,14.17,67.41,11.48,Good
Rio de Janeiro,2023-07-26,46.74,77.0,90.48,14.75,3.55,82.82,16.07,67.09,9.71,Good
Rio de Janeiro,2023-07-27,11.72,113.74,32.09,7.6,8.58,113.97,1.48,32.61,19.78,Good
Rio de Janeiro,2023-07-28,60.72,106.52,61.42,24.99,3.6,80.54,25.08,56.93,8.4,Good
Rio de Janeiro,2023-07-29,70.73,96.9,63.68,24.3,3.58,97.11,18.08,49.15,10.04,Moderate
Rio de Janeiro,2023-07-30,80.75,87.28,65.95,23.61,3.57,113.69,11.08,41.36,11.68,Moderate
Rio de Janeiro,2023-07-31,90.77,77.65,68.21,22.91,3.55,130.26,4.08,33.58,13.32,Moderate
Rio de Janeiro,2023-08-01,100.79,68.03,70.47,22.22,3.54,146.84,-2.92,25.8,14.96,Unhealthy
Rio de Janeiro,2023-08-02,93.91,92.99,43.64,29.9,6.09,54.04,6.39,67.37,4.48,Moderate
Rio de Janeiro,2023-08-03,69.38,109.69,55.77,24.71,3.15,62.61,20.2,48.85,11.5,Moderate
Rio de Janeiro,2023-08-04,63.77,68.81,23.62,20.45,1.82,169.99,34.96,54.11,12.94,Good
Rio de Janeiro,2023-08-05,70.08,81.57,45.4,26.33,2.88,70.7,16.66,54.7,8.36,Moderate
Rio de Janeiro,2023-08-06,87.52,70.22,12.4,32.61,3.88,136.0,23.99,52.66,7.54,Moderate
Rio de Janeiro,2023-08-07,20.1,123.04,74.14,44.18,3.46,45.38,32.36,90.62,6.44,Good
Rio de Janeiro,2023-08-08,40.56,140.15,45.37,29.01,3.72,110.89,28.96,69.87,6.68,Good
Rio de Janeiro,2023-08-09,61.02,157.27,16.6,13.84,3.97,176.4,25.56,49.12,6.92,Good
Rio de Janeiro,2023-08-10,16.09,77.76,68.4,44.38,4.78,26.46,19.5,50.23,8.14,Good
Rio de Janeiro,2023-08-11,99.52,152.36,48.5,14.1,6.72,124.69,17.33,39.3,10.83,Unhealthy
Rio de Janeiro,2023-08-12,49.36,98.96,61.37,22.78,3.77,72.96,25.49,62.07,10.07,Good
Rio de Janeiro,2023-08-13,65.97,116.82,42.12,18.14,3.2,105.1,28.75,72.3,13.04,Good
Rio de Janeiro,2023-08-14,82.58,134.67,22.88,13.5,2.64,137.25,32.01,82.52,16.0,Moderate
Rio de Janeiro,2023-08-15,121.47,52.54,17.84,12.42,2.43,56.99,7.77,89.54,5.77,Unhealthy
Rio de Janeiro,2023-08-16,103.88,78.98,32.22,20.54,3.83,94.91,12.51,72.71,7.5,Unhealthy
Rio de Janeiro,2023-08-17,86.29,105.42,46.61,28.67,5.23,132.82,17.25,55.89,9.24,Moderate
Rio de Janeiro,2023-08-18,24.6,96.45,46.06,41.82,4.64,114.26,37.78,90.13,9.99,Good
Rio de Janeiro,2023-08-19,20.57,30.61,54.58,9.76,7.17,102.17,26.15,72.11,3.13,Good
Rio de Janeiro,2023-08-20,125.87,10.29,49.73,2.75,8.05,184.28,27.21,28.33,14.81,Unhealthy
Rio de Janeiro,2023-08-21,111.93,23.18,18.94,34.01,2.66,70.15,5.89,95.84,2.16,Unhealthy
Rio de Janeiro,2023-08-22,74.12,154.35,61.87,20.8,5.58,135.5,6.94,61.52,8.41,Moderate
Rio de Janeiro,2023-08-23,61.63,79.95,95.1,16.66,9.87,69.75,-4.73,55.99,4.44,Good
Rio de Janeiro,2023-08-24,101.6,86.04,72.52,27.94,6.04,84.38,11.16,35.02,8.17,Unhealthy
Rio de Janeiro,2023-08-25,141.57,92.14,49.93,39.22,2.2,99.0,27.04,14.04,11.9,Unhealthy
Rio de Janeiro,2023-08-26,109.35,25.85,88.61,2.38,6.91,84.41,-6.05,76.28,15.6,Unhealthy
Rio de Janeiro,2023-08-27,90.91,76.16,58.61,19.34,4.44,113.54,20.18,64.8,11.9,Moderate
Rio de Janeiro,2023-08-28,82.96,94.21,50.2,31.46,5.19,114.63,20.57,54.12,10.21,Moderate
Rio de Janeiro,2023-08-29,86.01,85.5,51.14,27.63,4.94,106.94,23.8,51.35,9.81,Moderate
Rio de Janeiro,2023-08-30,89.06,76.79,52.08,23.8,4.69,99.24,27.04,48.58,9.41,Moderate
Rio de Janeiro,2023-08-31,92.11,68.08,53.02,19.97,4.44,91.55,30.27,45.8,9.01,Moderate
Rio de Janeiro,2023-09-01,95.16,59.38,53.96,16.14,4.2,83.86,33.51,43.03,8.62,Moderate
Rio de Janeiro,2023-09-02,84.14,58.54,23.44,11.24,5.29,85.96,8.72,76.48,14.35,Moderate
Rio de Janeiro,2023-09-03,9.73,93.74,52.52,1.15,0.48,54.43,21.11,90.7,10.75,Good
Rio de Janeiro,2023-09-04,17.55,107.71,11.85,31.7,1.68,74.95,-9.06,80.91,3.85,Good
Rio de Janeiro,2023-09-05,101.53,141.3,86.27,25.01,7.59,103.42,38.3,64.48,17.56,Unhealthy
Rio de Janeiro,2023-09-06,145.32,177.74,49.73,29.39,8.94,181.45,30.68,66.82,14.11,Unhealthy
Rio de Janeiro,2023-09-07,59.7,114.08,48.55,28.79,3.23,40.76,28.73,34.51,10.63,Good
Rio de Janeiro,2023-09-08,78.47,126.32,44.88,27.14,0.41,78.34,14.62,77.11,4.51,Moderate
Rio de Janeiro,2023-09-09,83.31,53.75,72.24,14.33,4.57,137.48,0.46,49.28,12.75,Moderate
Rio de Janeiro,2023-09-10,92.95,102.13,34.32,19.44,2.49,148.19,27.21,69.0,12.28,Moderate
Rio de Janeiro,2023-09-11,98.02,172.99,32.99,16.76,5.28,55.38,16.84,43.77,12.54,Moderate
Rio de Janeiro,2023-09-12,76.82,198.08,19.39,13.68,3.87,45.34,14.0,41.94,2.77,Moderate
Rio de Janeiro,2023-09-13,39.19,149.6,51.11,17.36,4.67,100.06,20.81,39.42,8.59,Good
Rio de Janeiro,2023-09-14,47.51,138.71,60.11,35.18,0.74,196.15,16.56,93.22,9.08,Good
Rio de Janeiro,2023-09-15,35.02,116.16,75.8,38.86,6.62,121.91,13.06,33.33,12.04,Good
Rio de Janeiro,2023-09-16,100.28,108.6,55.98,35.44,7.75,151.72,7.5,57.4,5.42,Unhealthy
Rio de Janeiro,2023-09-17,89.71,146.75,76.21,20.47,7.26,78.19,25.42,58.82,13.02,Moderate
Rio de Janeiro,2023-09-18,33.0,153.13,59.6,23.97,3.25,104.84,15.65,52.84,12.24,Good
Rio de Janeiro,2023-09-19,49.99,108.49,36.01,33.92,2.56,134.84,24.52,21.73,13.41,Good
Rio de Janeiro,2023-09-20,100.44,36.6,72.79,16.23,9.37,98.43,36.36,35.24,17.08,Unhealthy
Rio de Janeiro,2023-09-21,85.09,59.19,22.94,19.68,5.76,35.11,13.25,61.54,7.15,Moderate
Rio de Janeiro,2023-09-22,12.48,161.87,61.1,16.64,7.23,168.84,23.25,69.65,15.74,Good
Rio de Janeiro,2023-09-23,91.14,150.3,85.26,25.92,5.38,56.56,25.1,89.04,10.04,Moderate
Rio de Janeiro,2023-09-24,110.63,157.66,31.1,33.35,4.65,101.38,10.42,17.9,8.16,Unhealthy
Rio de Janeiro,2023-09-25,86.13,125.71,52.44,38.36,4.12,88.57,8.41,29.38,8.81,Moderate
Rio de Janeiro,2023-09-26,61.62,93.76,73.78,43.36,3.59,75.76,6.4,40.85,9.45,Good
Rio de Janeiro,2023-09-27,37.12,61.81,95.12,48.37,3.06,62.94,4.38,52.33,10.1,Good
Rio de Janeiro,2023-09-28,108.98,49.46,10.85,25.88,7.06,127.22,15.52,70.85,7.74,Unhealthy
Rio de Janeiro,2023-09-29,114.92,47.33,21.04,24.02,5.38,100.16,19.47,56.96,7.81,Unhealthy
Rio de Janeiro,2023-09-30,120.86,45.2,31.22,22.16,3.7,73.1,23.41,43.08,7.88,Unhealthy
Rio de Janeiro,2023-10-01,126.8,43.07,41.41,20.3,2.03,46.05,27.35,29.2,7.95,Unhealthy
Rio de Janeiro,2023-10-02,132.74,40.94,51.6,18.44,0.35,18.99,31.29,15.31,8.02,Unhealthy
Rio de Janeiro,2023-10-03,37.64,37.78,13.78,37.64,2.35,174.93,19.13,80.49,14.95,Good
Rio de Janeiro,2023-10-04,48.44,80.73,54.16,28.96,5.46,78.98,19.88,57.03,6.33,Good
Rio de Janeiro,2023-10-05,98.24,36.4,91.68,10.88,3.99,190.86,23.59,61.62,8.04,Moderate
Rio de Janeiro,2023-10-06,91.26,59.6,49.4,27.35,5.14,141.16,29.6,82.45,6.0,Moderate
Rio de Janeiro,2023-10-07,82.67,130.18,87.36,45.67,3.08,187.47,-2.16,49.31,18.1,Moderate
Rio de Janeiro,2023-10-08,51.3,108.0,69.78,44.17,4.82,115.1,-0.14,58.93,11.32,Good
Rio de Janeiro,2023-10-09,19.92,85.82,52.21,42.67,6.56,42.73,1.88,68.55,4.53,Good
Rio de Janeiro,2023-10-10,71.23,122.21,59.61,15.57,2.26,86.24,24.78,68.08,15.67,Moderate
Rio de Janeiro,2023-10-11,56.78,89.72,63.91,13.02,4.64,118.17,22.58,64.06,14.36,Good
Rio de Janeiro,2023-10-12,42.33,57.23,68.21,10.48,7.01,150.1,20.39,60.04,13.05,Good
Rio de Janeiro,2023-10-13,135.59,152.18,80.08,41.9,7.42,157.19,-9.44,38.57,2.25,Unhealthy
Rio de Janeiro,2023-10-14,71.29,106.42,46.99,28.35,6.16,136.68,32.77,50.35,8.08,Moderate
Rio de Janeiro,2023-10-15,27.02,156.14,12.28,33.94,9.35,28.2,30.45,36.79,6.3,Good
Rio de Janeiro,2023-10-16,117.98,187.99,26.46,33.51,7.54,190.64,36.22,84.08,18.63,Unhealthy
Rio de Janeiro,2023-10-17,109.75,150.37,33.38,30.65,6.2,153.59,30.2,76.09,16.7,Unhealthy
Rio de Janeiro,2023-10-18,101.52,112.75,40.29,27.79,4.85,116.54,24.17,68.1,14.77,Unhealthy
Rio de Janeiro,2023-10-19,93.29,75.13,47.21,24.93,3.5,79.49,18.14,60.11,12.84,Moderate
Rio de Janeiro,2023-10-20,85.06,37.52,54.12,22.07,2.16,42.44,12.12,52.12,10.91,Moderate
Rio de Janeiro,2023-10-21,80.22,50.65,40.85,22.23,3.2,73.68,11.44,51.9,11.7,Moderate
Rio de Janeiro,2023-10-22,75.38,63.78,27.58,22.39,4.24,104.92,10.76,51.68,12.5,Moderate
Rio de Janeiro,2023-10-23,70.54,76.92,14.31,22.54,5.28,136.16,10.08,51.46,13.29,Moderate
Rio de Janeiro,2023-10-24,81.75,73.3,25.18,17.76,3.51,92.07,11.52,72.71,8.52,Moderate
Rio de Janeiro,2023-10-25,98.61,117.52,52.75,30.1,2.4,66.58,10.26,76.39,10.83,Moderate
Rio de Janeiro,2023-10-26,115.47,161.74,80.32,42.44,1.28,41.09,9.0,80.07,13.13,Unhealthy
Rio de Janeiro,2023-10-27,94.89,143.02,58.94,45.28,3.04,172.48,29.39,22.19,5.43,Moderate
Rio de Janeiro,2023-10-28,101.54,72.15,16.52,17.0,5.71,105.62,16.21,47.21,6.6,Unhealthy
Rio de Janeiro,2023-10-29,82.54,58.53,19.16,22.38,4.54,110.35,15.85,37.97,5.71,Moderate
Rio de Janeiro,2023-10-30,63.55,44.91,21.8,27.76,3.38,115.08,15.49,28.74,4.82,Good
Rio de Janeiro,2023-10-31,44.55,31.29,24.44,33.13,2.21,119.82,15.13,19.5,3.93,Good
Rio de Janeiro,2023-11-01,25.56,17.67,27.08,38.51,1.04,124.55,14.77,10.27,3.04,Good
Rio de Janeiro,2023-11-02,69.69,56.44,34.02,23.48,4.09,93.69,11.12,32.68,7.45,Moderate
Rio de Janeiro,2023-11-03,72.41,68.96,49.02,23.93,4.36,107.1,13.59,39.66,9.04,Moderate
Rio de Janeiro,2023-11-04,75.12,81.48,64.01,24.38,4.62,120.5,16.06,46.64,10.63,Moderate
Rio de Janeiro,2023-11-05,77.83,94.0,79.0,24.84,4.89,133.91,18.53,53.62,12.23,Moderate
Rio de Janeiro,2023-11-06,80.54,106.52,94.0,25.29,5.15,147.32,20.99,60.6,13.82,Moderate
Rio de Janeiro,2023-11-07,79.43,111.7,82.28,19.3,6.05,144.17,13.25,43.08,13.48,Moderate
Rio de Janeiro,2023-11-08,78.32,116.89,70.57,13.3,6.95,141.02,5.5,25.55,13.14,Moderate
Rio de Janeiro,2023-11-09,64.99,126.58,56.15,11.16,5.16,145.04,-0.85,56.29,12.59,Good
Rio de Janeiro,2023-11-10,51.66,136.26,41.74,9.02,3.38,149.06,-7.19,87.02,12.04,Good
Rio de Janeiro,2023-11-11,84.79,92.81,48.41,33.69,8.39,119.71,10.55,57.43,12.61,Moderate
Rio de Janeiro,2023-11-12,60.51,91.82,51.92,25.83,4.93,190.02,4.98,69.26,18.44,Good
Rio de Janeiro,2023-11-13,130.21,57.22,98.51,9.92,0.12,179.31,25.29,29.3,12.87,Unhealthy
Rio de Janeiro,2023-11-14,70.2,116.23,39.51,31.01,5.59,104.39,10.95,62.34,11.01,Moderate
Rio de Janeiro,2023-11-15,104.3,83.95,32.09,31.66,7.76,83.95,13.35,68.56,10.7,Unhealthy
Rio de Janeiro,2023-11-16,138.41,51.68,24.67,32.32,9.94,63.5,15.74,74.78,10.39,Unhealthy
Rio de Janeiro,2023-11-17,30.57,43.92,68.22,48.28,5.6,170.97,7.78,51.18,16.69,Good
Rio de Janeiro,2023-11-18,110.63,179.86,65.4,18.78,7.93,133.6,16.27,59.24,8.63,Unhealthy
Rio de Janeiro,2023-11-19,57.28,115.32,46.32,17.8,3.01,126.28,9.93,63.66,14.14,Good
Rio de Janeiro,2023-11-20,54.98,110.04,50.51,20.45,3.69,118.46,10.15,60.59,11.61,Good
Rio de Janeiro,2023-11-21,52.68,104.75,54.71,23.1,4.37,110.63,10.37,57.53,9.08,Good
Rio de Janeiro,2023-11-22,50.37,99.46,58.91,25.75,5.05,102.8,10.59,54.47,6.56,Good
Rio de Janeiro,2023-11-23,75.64,114.68,52.21,12.82,3.78,131.56,-0.24,30.3,11.13,Moderate
Rio de Janeiro,2023-11-24,88.35,113.16,56.97,21.21,5.31,138.68,4.31,33.0,13.24,Moderate
Rio de Janeiro,2023-11-25,101.06,111.64,61.73,29.59,6.84,145.8,8.86,35.71,15.34,Unhealthy
Rio de Janeiro,2023-11-26,46.24,175.05,16.89,22.74,4.77,131.22,-0.25,60.04,17.14,Good
Rio de Janeiro,2023-11-27,125.71,124.4,61.13,6.85,4.92,20.98,36.72,76.94,4.5,Unhealthy
Rio de Janeiro,2023-11-28,107.15,123.04,51.21,11.3,4.79,64.34,32.74,64.51,7.58,Unhealthy
Rio de Janeiro,2023-11-29,88.59,121.68,41.3,15.74,4.67,107.7,28.77,52.09,10.67,Moderate
Rio de Janeiro,2023-11-30,70.03,120.31,31.38,20.19,4.54,151.06,24.8,39.67,13.76,Moderate
Rio de Janeiro,2023-12-01,51.47,118.95,21.46,24.63,4.42,194.42,20.83,27.25,16.85,Good
Rio de Janeiro,2023-12-02,32.82,77.12,36.99,36.79,9.6,29.58,30.59,64.29,9.34,Good
Rio de Janeiro,2023-12-03,101.54,135.61,71.48,29.86,4.08,134.88,11.81,58.88,10.98,Unhealthy
Rio de Janeiro,2023-12-04,94.38,114.47,76.37,21.71,5.86,117.21,19.4,67.2,10.55,Moderate
Rio de Janeiro,2023-12-05,87.22,93.33,81.25,13.56,7.63,99.54,26.99,75.53,10.13,Moderate
Rio de Janeiro,2023-12-06,80.07,72.19,86.14,5.41,9.4,81.87,34.58,83.85,9.7,Moderate
Rio de Janeiro,2023-12-07,9.33,156.79,91.44,21.32,9.88,105.7,-1.28,92.17,18.35,Good
Rio de Janeiro,2023-12-08,11.84,97.03,7.12,34.48,3.33,21.95,5.35,46.53,17.75,Good
Rio de Janeiro,2023-12-09,55.92,167.76,25.88,21.56,5.04,81.74,25.26,24.28,9.06,Good
Rio de Janeiro,2023-12-10,85.52,188.75,89.72,2.65,4.11,194.13,27.84,72.49,5.3,Moderate
Rio de Janeiro,2023-12-11,51.3,154.32,82.2,33.15,6.07,104.34,6.03,60.2,7.44,Good
Rio de Janeiro,2023-12-12,60.22,34.27,37.46,24.12,6.57,160.27,6.62,83.63,11.14,Good
Rio de Janeiro,2023-12-13,39.48,113.99,39.55,13.06,1.7,146.72,14.57,44.26,11.27,Good
Rio de Janeiro,2023-12-14,31.67,117.7,47.18,18.63,3.44,142.77,10.27,42.04,9.29,Good
Rio de Janeiro,2023-12-15,23.86,121.42,54.8,24.2,5.18,138.82,5.98,39.82,7.3,Good
Rio de Janeiro,2023-12-16,16.05,125.13,62.42,29.77,6.92,134.87,1.68,37.59,5.32,Good
Rio de Janeiro,2023-12-17,8.24,128.84,70.05,35.34,8.66,130.92,-2.62,35.37,3.34,Good
Rio de Janeiro,2023-12-18,40.42,117.82,42.62,27.94,9.21,153.24,1.83,43.5,10.62,Good
Rio de Janeiro,2023-12-19,72.59,106.79,15.19,20.55,9.76,175.57,6.27,51.64,17.89,Moderate
Rio de Janeiro,2023-12-20,103.84,111.13,69.58,32.44,9.32,168.86,33.09,43.51,10.38,Unhealthy
Rio de Janeiro,2023-12-21,104.79,25.51,48.41,32.77,9.15,182.95,36.29,92.57,17.7,Unhealthy
Rio de Janeiro,2023-12-22,65.36,25.54,56.26,34.17,8.29,164.02,31.16,73.78,16.82,Good
Rio de Janeiro,2023-12-23,25.92,25.57,64.1,35.58,7.44,145.09,26.04,55.0,15.94,Good
Rio de Janeiro,2023-12-24,127.77,24.38,10.53,6.15,5.37,31.68,6.23,30.72,0.71,Unhealthy
Rio de Janeiro,2023-12-25,44.72,192.88,39.04,29.66,4.3,81.69,38.92,70.6,10.19,Good
Rio de Janeiro,2023-12-26,110.42,94.8,81.96,32.47,9.73,64.23,3.22,80.52,6.52,Unhealthy
Rio de Janeiro,2023-12-27,110.42,94.8,81.96,32.47,9.73,64.23,3.22,80.52,6.52,Unhealthy
Rio de Janeiro,2023-12-28,110.42,94.8,81.96,32.47,9.73,64.23,3.22,80.52,6.52,Unhealthy
Seoul,2023-01-01,28.48,61.7,84.76,10.15,4.49,90.05,15.08,59.02,12.77,Good
Seoul,2023-01-02,28.48,61.7,84.76,10.15,4.49,90.05,15.08,59.02,12.77,Good
Seoul,2023-01-03,25.18,41.37,48.46,11.33,7.47,57.63,2.04,45.31,12.3,Good
Seoul,2023-01-04,65.84,171.76,53.74,15.62,4.08,170.84,19.34,67.02,15.18,Good
Seoul,2023-01-05,108.36,123.3,39.44,29.56,5.54,18.95,30.9,17.24,14.77,Unhealthy
Seoul,2023-01-06,89.27,72.51,57.47,36.71,2.6,123.43,15.34,70.09,8.78,Moderate
Seoul,2023-01-07,82.22,68.65,57.95,29.84,2.43,115.57,10.77,67.15,9.39,Moderate
Seoul,2023-01-08,75.16,64.79,58.44,22.97,2.26,107.72,6.2,64.21,10.01,Moderate
Seoul,2023-01-09,68.1,60.93,58.92,16.1,2.1,99.86,1.62,61.26,10.62,Moderate
Seoul,2023-01-10,59.85,84.98,65.65,29.1,1.32,165.36,7.24,88.02,1.8,Good
Seoul,2023-01-11,82.96,93.74,61.08,28.13,6.31,110.08,1.81,47.58,11.21,Moderate
Seoul,2023-01-12,92.73,107.06,44.95,15.95,7.11,63.46,11.42,58.28,7.24,Moderate
Seoul,2023-01-13,37.46,150.78,72.27,34.78,5.48,101.05,-3.91,43.64,10.04,Good
Seoul,2023-01-14,39.13,135.42,65.49,21.49,5.29,79.22,2.95,48.5,10.92,Good
Seoul,2023-01-15,65.17,91.4,64.46,35.76,4.3,110.86,16.93,45.48,8.88,Good
Seoul,2023-01-16,71.62,127.22,51.09,13.02,5.54,105.01,19.55,53.0,12.21,Moderate
Seoul,2023-01-17,75.7,115.47,46.86,34.62,7.51,55.76,5.64,60.39,10.31,Moderate
Seoul,2023-01-18,137.13,47.63,44.83,32.11,2.07,152.77,-1.33,56.99,1.72,Unhealthy
Seoul,2023-01-19,135.32,190.29,45.15,11.39,5.77,151.36,11.37,82.01,5.79,Unhealthy
Seoul,2023-01-20,68.41,115.26,43.58,19.45,2.14,59.35,16.14,28.23,16.4,Moderate
Seoul,2023-01-21,38.56,111.37,76.26,33.35,3.95,130.0,23.21,78.57,7.23,Good
Seoul,2023-01-22,80.13,125.65,25.52,29.86,2.67,147.93,2.96,35.24,9.23,Moderate
Seoul,2023-01-23,93.69,116.26,32.65,20.88,2.44,160.07,15.15,50.5,10.01,Moderate
Seoul,2023-01-24,107.24,106.88,39.77,11.89,2.2,172.22,27.34,65.75,10.8,Unhealthy
Seoul,2023-01-25,120.8,97.49,46.9,2.91,1.97,184.36,39.53,81.0,11.58,Unhealthy
Seoul,2023-01-26,114.24,91.84,54.56,26.88,2.56,103.72,34.64,41.25,5.32,Unhealthy
Seoul,2023-01-27,105.86,100.6,50.27,26.79,3.21,100.45,30.38,42.6,6.45,Unhealthy
Seoul,2023-01-28,97.48,109.36,45.98,26.71,3.86,97.18,26.11,43.95,7.59,Moderate
Seoul,2023-01-29,89.1,118.12,41.69,26.62,4.5,93.91,21.84,45.3,8.73,Moderate
Seoul,2023-01-30,80.72,126.87,37.41,26.54,5.15,90.64,17.57,46.66,9.87,Moderate
Seoul,2023-01-31,72.33,135.63,33.12,26.45,5.79,87.37,13.3,48.01,11.01,Moderate
Seoul,2023-02-01,63.95,144.39,28.83,26.37,6.44,84.1,9.04,49.36,12.15,Good
Seoul,2023-02-02,124.58,113.47,58.75,18.27,4.36,134.82,30.31,51.35,3.08,Unhealthy
Seoul,2023-02-03,25.58,178.1,52.02,12.79,5.23,74.74,27.74,61.92,13.28,Good
Seoul,2023-02-04,39.86,175.28,56.99,12.74,4.78,75.04,26.22,64.92,13.12,Good
Seoul,2023-02-05,54.14,172.47,61.96,12.69,4.32,75.35,24.7,67.91,12.97,Good
Seoul,2023-02-06,68.41,169.65,66.93,12.64,3.87,75.66,23.17,70.9,12.82,Moderate
Seoul,2023-02-07,82.69,166.83,71.9,12.59,3.42,75.97,21.65,73.89,12.66,Moderate
Seoul,2023-02-08,46.96,108.79,51.16,28.92,3.89,104.96,13.43,45.54,13.63,Good
Seoul,2023-02-09,61.37,111.33,53.7,34.28,4.33,133.77,15.95,67.02,10.6,Good
Seoul,2023-02-10,75.78,113.87,56.24,39.65,4.77,162.59,18.46,88.5,7.57,Moderate
Seoul,2023-02-11,127.72,17.72,96.83,4.63,4.12,86.86,-3.0,61.48,9.01,Unhealthy
Seoul,2023-02-12,112.14,49.87,60.39,6.67,5.44,85.14,-5.22,63.6,8.06,Unhealthy
Seoul,2023-02-13,96.56,82.02,23.95,8.71,6.75,83.41,-7.43,65.72,7.11,Moderate
Seoul,2023-02-14,21.35,31.95,7.48,33.5,6.45,98.93,-8.26,20.62,12.61,Good
Seoul,2023-02-15,18.42,101.52,35.99,34.25,2.72,86.62,26.1,82.89,3.78,Good
Seoul,2023-02-16,58.19,125.97,52.69,22.81,6.31,98.45,16.67,51.21,10.19,Good
Seoul,2023-02-17,60.73,113.47,64.03,14.6,2.12,79.14,12.43,50.86,14.94,Good
Seoul,2023-02-18,91.21,142.17,50.3,18.41,2.39,83.82,1.39,19.57,6.44,Moderate
Seoul,2023-02-19,98.25,134.95,59.75,15.72,2.79,53.83,0.64,38.44,6.91,Moderate
Seoul,2023-02-20,105.28,127.73,69.19,13.03,3.19,23.85,-0.1,57.3,7.38,Unhealthy
Seoul,2023-02-21,50.98,153.68,47.66,26.0,3.38,110.89,26.53,58.08,6.53,Good
Seoul,2023-02-22,82.95,65.1,53.1,38.9,5.78,91.34,16.76,38.38,12.35,Moderate
Seoul,2023-02-23,80.13,50.27,34.86,22.9,5.26,38.23,16.36,88.43,12.27,Moderate
Seoul,2023-02-24,109.84,63.66,89.89,7.73,0.3,152.67,-7.1,51.47,19.08,Unhealthy
Seoul,2023-02-25,76.01,126.31,48.36,14.59,1.45,37.12,29.08,22.48,8.39,Moderate
Seoul,2023-02-26,35.94,62.05,76.15,38.13,2.75,148.72,14.86,20.31,7.05,Good
Seoul,2023-02-27,136.46,69.93,91.48,35.47,4.21,40.98,8.58,80.32,15.13,Unhealthy
Seoul,2023-02-28,96.21,99.0,72.54,27.43,4.66,64.66,11.74,62.5,10.83,Moderate
Seoul,2023-03-01,55.96,128.06,53.59,19.38,5.12,88.33,14.89,44.69,6.54,Good
Seoul,2023-03-02,61.69,91.49,42.83,23.33,6.82,154.31,15.98,69.39,13.28,Good
Seoul,2023-03-03,51.98,91.9,52.1,28.68,7.44,125.05,24.34,64.4,14.81,Good
Seoul,2023-03-04,42.27,92.31,61.37,34.03,8.06,95.78,32.69,59.4,16.35,Good
Seoul,2023-03-05,69.79,39.61,65.84,23.33,3.47,120.19,7.43,45.06,8.93,Moderate
Seoul,2023-03-06,26.8,58.97,20.47,3.22,8.31,43.88,2.05,17.66,6.3,Good
Seoul,2023-03-07,87.05,97.79,8.12,27.4,1.81,40.1,14.94,86.12,14.46,Moderate
Seoul,2023-03-08,82.34,93.36,50.18,22.04,6.54,110.68,17.68,70.97,13.05,Moderate
Seoul,2023-03-09,77.25,142.42,38.84,35.91,6.86,154.82,15.99,64.43,13.44,Moderate
Seoul,2023-03-10,72.16,191.49,27.5,49.78,7.18,198.95,14.3,57.89,13.84,Moderate
Seoul,2023-03-11,87.28,114.83,85.26,29.41,7.24,36.61,23.52,41.2,14.01,Moderate
